url,name,price,brand,diameter,width,gap width,weight,bearing size,response,material,designed in,made in,machined in,released
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/laevateinn-yoyo-by-c3yoyodesign,Laevateinn,$ 29.99,"C3yoyodesign -   Lightweight, powerful, and budget friendly!",57.00 mm / 2.24 inches,47.00 mm / 1.85 inches,4.66 mm / 0.18 inches,63.7 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Hong Kong,China,NA,April 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/colossus-vi-yoyo-by-top-yo,Colossus VI,$ 27.99,Top Yo -  The latest in the Colossus line!,54.6 mm / 2.31 inches,44 mm / 1.73 inches,4.6 mm / 0.17 inches,65.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7003 Aluminum,China,China,NA,May 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/anglam-zero-yoyo-by-something,Anglam Zero,$ 699.99,sOMEThING - Titanium Anglam!,55.21 mm / 2.17 inches,42.38 mm / 1.67 inches,4.62 mm / 0.18 inches,65.6 grams,Size C (.250 x .500 x .187),sOMEThING Pads,Titanium,Japan,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bettynova-yoyo-by-yoyofactory,BettyNova,$ 59.99,YoYoFactory -  Betty Gallegos Signature YoYo!,56.45 mm / 2.22 inches,43.30 mm / 1.7 inches,4.62 mm / 0.18 inches,68.28 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/anglam-zero-apogee-by-something,Anglam Zero Apogee,$ 969.99,sOMEThING - Titanium/Steel Anglam design!,55.21 mm / 2.17 inches,42.81 mm / 1.67 inches,4.62 mm / 0.18 inches,65.5 grams,Size C (.250 x .500 x .187),sOMEThING Pads,Titanium w/ Stainless Steel,Japan,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bastet-ii-yoyo-by-c3yoyodesign,Bastet II,$ 44.99,C3yoyodesign -  The new and improved Bastet!,56.19 mm / 2.21 inches,44.13 mm / 1.74 inches,4.62 mm / 0.18 inches,65.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Hong Kong,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mowl-q-yoyo-by-mowl,mowl Q,$ 69.99,MOWL - Comfortable in the hand and in play.,57.00 mm / 2.24 inches,45.10 mm / 1.78 inches,4.05 mm / 0.16 inches,61.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ko-yoyo-by-yoyofactory,KO,$ 49.99,YoYoFactory - Eric Koloski signature yoyo!,55.98 mm / 2.2 inches,44.55 mm / 1.75 inches,4.62 mm / 0.18 inches,64.14 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rims,USA,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/uppercut-yoyo-by-yoyofactory,Uppercut,$ 34.99,YoYoFactory - Eric Koloski Signature YoYo!,56.46 mm / 2.22 inches,43.65 mm / 1.72 inches,4.62 mm / 0.18 inches,64.97 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,May 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/hinemosu-yoyo-by-turning-point,Hinemosu,$ 214.99,Turning Point - Takeshi Matsuura signature yoyo!,56.04 mm / 2.21 inches,42.43 mm / 1.67 inches,4.82 mm / 0.19 inches,66.7 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 w/ Titanium Rims,Japan,China,NA,June 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/yoshicuda-x-yoyo-by-duncan,Yoshicuda X,$ 79.99,Duncan -  Yoshihiro Abe Signature Model!,54.00 mm / 2.13 inches,43.50 mm / 1.71 inches,4.58 mm / 0.18 inches,63.97 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7075 Aluminum w/ Stainless Steel Rims,USA,China,NA,August 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/orbital-gtx-yoyo-by-duncan,Orbital GTX,$ 74.99,Duncan -  Tal Mordoch Signature Model!,56.00 mm / 2.2 inches,46.00 mm / 1.81 inches,4.58 mm / 0.18 inches,63.14 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum w/ Stainless Steel Rims,USA,China,NA,August 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/motive-beta-yoyo-by-sfyoyos,Motive,$ 80.00,SF YoYos -  Connor Seals Signature Yo-Yo!,54.98 mm / 2.16 inches,45.95 mm / 1.81 inches,4.65 mm / 0.18 inches,64.70 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7068 Aluminum W/ Stainless Steel rims,NA,NA,NA,September 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/reflex-yoyo-by-duncan,Duncan Reflex,$ 8.99,Duncan -  Auto return yo-yo!,56.68 mm / 2.23 inches,31.00 mm / 1.22 inches,3.18 mm / 0.13 inches,56.8 grams,Auto Response System,Starburst Response System,Polycarbonate,USA,China,NA,September 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/cyber-crash-yoyo-by-c3yoyodesign,Cyber Crash,$ 29.99,C3yoyodesign -  C3 Crash Series!,57.00 mm / 2.24 inches,43.00 mm / 1.69 inches,4.66 mm / 0.18 inches,63.72 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Hong Kong,Hong Kong,NA,October 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/dove-yoyo-by-yoyofriends,Dove,$ 34.99,yoyofriends -   Yoyofriends first Delrin model!,56.22 mm / 2.21 inches,45.88 mm / 1.81 inches,4.56 mm / 0.18 inches,64.6 grams,Center Trac Size C,19mm Slim Pad Size,Machined Delrin,China,China,NA,October 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ouroboros-yoyo-by-rain-city,Ouroboros,$ 54.99,Rain City -  Luna Harran Signature Yo-Yo!,55.00 mm / 2.16 inches,50.00 mm / 1.97 inches,4.70 mm / 0.19 inches,66.65 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7075Aluminum,Canada,China,NA,October 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/robusta-yoyo-by-topyo-yoyobarista,Robusta,$ 99.99,Top Yo -  TOPYO x yoyobarista collaboration!,55.96 mm / 2.2 inches,44.72 mm / 1.76 inches,4.74 mm / 0.19 inches,65.27 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7003 Aluminum w/ Stainless Steel Rings,China,China,NA,November 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/colossus-v-yoyo-by-topyo,Colossus V,$ 27.99,Top Yo -  The all new Colossus!,54.93 mm / 2.16 inches,42.67 mm / 1.68 inches,4.51 mm / 0.18 inches,65.54 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7003 Aluminum,China,China,NA,November 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-bowl-unknown-edition-by-round-spinning-objects,The Bowl - Unknown Edition,NA,Round Spinning Objects -  The best bowl in town!,56.00 mm / 2.2 inches,45.00 mm / 1.77 inches,4.40 mm / 0.17 inches,63.6 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Singapore,China,NA,April2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bimetal-shutter-yoyo-by-yoyofactory,Bi-Metal Shutter,$ 119.99,YoYoFactory -  Gentry Stein Signature Yo-Yo!,55.98 mm / 2.2 inches,46.5 mm / 1.83 inches,4.40 mm / 0.17 inches,65.01 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum w/ Stainless Steel Rims,USA,China,NA,November 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mecha-bapezilla-yoyo-by-round-spinning-objects,Mecha Bapezilla,$ 399.99,Round Spinning Objects -  Titanium Bapezilla!,51.96 mm / 2.05 inches,39.97 mm / 1.57 inches,4.70 mm / 0.19 inches,67.09 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Singapore,China,NA,November 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/passion-yoyo-by-iyoyo,PASSiON,$ 41.99,iYoYo -  Responsive Entry-Level Metal Yo-Yo!,53.15 mm / 2.09 inches,39.90 mm / 1.57 inches,4.57 mm / 0.18 inches,66.15 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Germany,China,NA,November 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/fat-tire-yoyo-by-one-drop,Fat Tire,$ 59.99,One Drop YoYos -  Unique wide rim design!,54.35 mm / 2.14 inches,45.10 mm / 1.78 inches,4.65 mm / 0.18 inches,66.33 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pad,6061 Aluminum,USA,USA,NA,December 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/titanic-yoyo-by-iyoyo,TiTANiC,$ 249.99,iYoYo -  Full titanium yoyo modeled after the iCEBERG!,57.00 mm / 2.24 inches,42.00 mm / 1.65 inches,4.71 mm / 0.19 inches,64.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Germany,China,NA,December 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pyro-x-yoyo-by-hspin-iyoyo,Pyro X,$ 59.99,iYoYo -  An hSpin classic is reborn!,55.00 mm / 2.17 inches,45.61 mm / 1.8 inches,4.60 mm / 0.18 inches,66.38 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7075 Aluminum,Germany,China,NA,December 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/boy-yoyo-by-clyw,BOY,$ 89.99,Caribou Lodge -  Ayumu Harada Signature Yo-Yo!,56.00 mm / 2.2 inches,44.50 mm / 1.75 inches,4.50 mm / 0.18 inches,66.05 grams,Size C (.250 x .500 x .187),CLYW Snow Tire,6061 Aluminum,Canada,China,NA,December 2019
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/chopsticks-gorilla-yoyo-by-yoyorecreation,Chopsticks Gorilla,$ 179.99,yoyorecreation - Hirotaka Akiba Signature Yo-Yo!,53.91 mm / 2.12 inches,43.00 mm / 1.69 inches,4.50 mm / 0.18 inches,65.15 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7075 Aluminum w/ Stainless Steel Rims,Japan,China,NA,January 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/rotor-yoyo-by-huatian,Rotor,$ 64.99,Huatian -  Beautiful undersized design!,50.68 mm / 2 inches,26.61 mm / 1.05 inches,4.51 mm / 0.18 inches,66.62 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,China,China,NA,January 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/vulcan-yoyo-by-graviti,Vulcan,$ 54.99,"Graviti -  The perfect balance of control, speed, and powerful spin!",57.00 mm / 2.24 inches,44.66 mm / 1.76 inches,4.60 mm / 0.18 inches,66.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,USA,China,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/fyfo-yoyo-by-yyorecreation,FYFO,$ 143.99,yoyorecreation -  First YoYorecreation From Oregon.,55.98 mm / 2.2 inches,44.93 mm / 1.77 inches,4.42 mm / 0.17 inches,66.35 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,NA,Japan,USA,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/holiday-2-neo-yoyo-by-huatian,Holiday 2 Neo,$ 67.99,Huatian -  Play like everyday is a Holiday!,56.22 mm / 2.21 inches,43.60 mm / 1.72 inches,4.62 mm / 0.18 inches,64.3 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,China,China,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mecha-viszilla-yoyo-by-round-spinning-objects,Mecha Viszilla,$ 419.99,Round Spinning Objects -  Classic design re-imagined in Titanium!,52.00 mm / 2.05 inches,40.00 mm / 1.57 inches,4.71 mm / 0.18 inches,66.86 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Singapore,China,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/gotham-yoyo-by-yoyorecreation,Gotham,$ 61.99,yoyorecreation -  Typeface Inspired Series!,56.00 mm / 2.2 inches,42.90 mm / 1.69 inches,4.41 mm / 0.17 inches,66.13 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Japan,China,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/optima-yoyo-by-yoyorecreation,Optima,$ 61.99,yoyorecreation -  Typeface Inspired Series!,56.00 mm / 2.2 inches,42.90 mm / 1.69 inches,4.41 mm / 0.17 inches,66.38 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Japan,China,NA,February 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/e1nstien-yoyo-by-rso-ilyy,E1NSTiEN,$ 319.99,Round Spinning Objects -  RSO & ILOVEYOYO Collaboration!,50.00 mm / 1.97 inches,40.40 mm / 1.59 inches,4.00 mm / 0.16 inches,61.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Singapore,China,NA,March 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/krown-ti-yoyo-by-c3yoyodesign,Krown Ti,$ 379.99,C3yoyodesign -  Shinya Kido signature model!,56.50 mm / 2.22 inches,45.00 mm / 1.77 inches,4.50 mm / 0.18 inches,64.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Hong Kong,China,NA,March 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/galaxy-diver-7075-yoyo-by-c3yoyodesign,Galaxy Diver 7075 V2,$ 99.99,C3yoyodesign -  The latest addition to the Master Galaxy Series!,54.98 mm / 2.16 inches,49.79 mm / 1.96 inches,4.48 mm / 0.18 inches,65.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7075 Aluminum w/ Stainless Steel Rims,Hong Kong,China,NA,March 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-author-yoyo-by-rain-city,The Author,$ 54.99,Rain City -  Fast lightweight design!,54.14 mm / 2.13 inches,44.25 mm / 1.74 inches,4.57 mm / 0.18 inches,55.73 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Canada,China,NA,March 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-al-yoyo-by-duncan,Freehand AL,$ 49.99,Duncan -   All new and improved Aluminum Freehand!,55.90 mm / 2.20 inches,41.30 mm / 1.62 inches,4.5 mm / 0.17 inches,65.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,USA,China,NA,April 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/masamini-v2-yoyo-by-sengoku,Sengoku Masamini V2,$ 97.99,Sengoku -  Good things come in small packages!,38.93 mm / 1.53 inches,31.26 mm / 1.23 inches,4.63 mm / 0.18 inches,64 grams,Size C (.250 x .500 x .187),Sengoku Katana Pads (19mm Size),NA,Japan,China,NA,May 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/show-pony-yoyo-by-rain-city,Show Pony,$ 54.99,Rain City -   A natural performer!,55.20 mm / 2.17 inches,45.30 mm / 1.78 inches,4.75 mm / 0.18 inches,63.55 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Aluminum,Canada,China,NA,May 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/66-pyro-by-66percent,66Percent Pyro,$ 119.99,66Percent -  An hSpin classic reimagined!,37.9 mm / 1.49 inches,29.6 mm / 1.16 inches,4.05 mm / 0.16 inches,60. grams,Size A,66Percent Pads,Aluminum Body w/ Stainless Steel Rings,Japan,Japan,NA,May 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/speedaholic-xx-yoyo-by-c3yoyodesign,Speedaholic XX,$ 28.00,C3yoyodesign -  High Performance Plastic!,57.95 mm / 2.28 inches,46.15 mm / 1.81 inches,4.65 mm / 0.18 inches,66.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Machined Plastic,Hong Kong,Hong Kong,NA,June 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/encores-yoyo-by-topyo,Encores,$ 69.99,Top Yo -  Chi Gaoyun Signature Model!,56.06 mm / 2.21 inches,43.55 mm / 1.71 inches,4.69 mm / 0.18 inches,66.67 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,NA,China,China,NA,July 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pragma-yoyo-by-yoyofactory,Pragma,$ 99.99,YoYoFactory -  Izuru Hasumi Signature Model!,56.44 mm / 2.22 inches,43.82 mm / 1.73 inches,4.58 mm / 0.18 inches,65.30 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum w/ Stainless Steel Rings,USA,China,NA,July 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mjolnir-yoyo-by-reykjavik-return-tops,Mjolnir,$ 100.00,Reykjavik Return Tops -  Powerful bi-metal design!,56.60 mm / 2.23 inches,44.00 mm / 1.73 inches,4.56 mm / 0.18 inches,66.2 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7068 w/ Stainless Steel Rims,Iceland,China,NA,
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/porycrash-yoyo-by-c3yoyodesign-porykon,PoryCrash,$ 69.99,C3yoyodesign -   C3yoyodesign x PoryKon Collaboration!,56.9 mm / 2.24 inches,48.1 mm / 1.89 inches,4.6 mm / 0.18 inches,64.6 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Pom/PC with Steel Rings,Hong Kong,China,NA,July 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/double-or-nothing-yoyo-by-something,Double Or Nothing,$ 49.99,sOMEThING -  Slim-line unresponsive design.,56.06 mm / 2.21 inches,23.84 mm / 0.94 inches,4.4 mm / 0.17 inches,59.63 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,Japan,China,NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/focus-z01-yoyo-by-magicyoyo,Focus Z-01,NA,MagicYoYo -  New bi-metal design!,56.03 mm / 2.21 inches,43.26 mm / 1.7 inches,4.65 mm / 0.18 inches,63.68 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum w/ Stainless Steel Rims,China,China,NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/silver-bullet-yoyo-by-round-spinning-objects,Silver Bullet,$ 364.99,Round Spinning Objects -  RSO x Tom Kuhn Collaboration!,54.00 mm / 2.13 inches,Adjustable,Adjustable,60.5 grams,Size C (.250 x .500 x .187),CLYW Size Pads,Titanium,Singapore,China,NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/markmont-classic-magnum-opus-yoyo-by-markmont,Markmont. Classic Magnum Opus,$ 99.99,Markmont -  7075 Markmont. Classic!,56.13 mm / 2.21 inches,45.00 mm / 1.77 inches,4.62 mm / 0.18 inches,63.19 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pads,7075 Aluminum,USA,USA (One Drop),NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mountain-man-yoyo-by-freshly-dirty,Mountain Man,$ 70.99,Freshly Dirty -  The mountains are calling.,59.40 mm / 2.34 inches,41.80 mm / 1.65 inches,4.55 mm / 0.18 inches,66.7 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,USA,China,NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/el-presidente-yoyo-by-spintime,El Presidente,$ 119.99,Spintime -  Brian Melford Signature YoYo.,57.00 mm / 2.24 inches,45.25 mm / 1.78 inches,4.67 mm / 0.18 inches,66.14 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7068 Aluminum w/ Stainless Steel Rims,USA,China,NA,August 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/impulse-yoyo-by-topyo-1,Impulse,$ 34.99,Top Yo -  The new king of speed!,56.7 mm / 2.23 inches,45.4 mm / 1.79 inches,4.6 mm / 0.18 inches,64.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,China,China,NA,September 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/cheapskate-yoyo-by-topyo,Cheapskate,$ 69.99,Top Yo -  Song Zihao Signature YoYo!,56 mm / 2.2 inches,45.6 mm / 1.8 inches,4.6 mm / 0.18 inches,65.5 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7003 Aluminum w/ Stainless Steel Rim,China,China,NA,September 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/peregrine-yoyo-by-yoyofriends,Peregrine,$ 109.99,yoyofriends -  Team design built to compete!,55.21 mm / 2.17 inches,45.95 mm / 1.81 inches,4.50 mm / 0.18 inches,63.52 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,7068 Aluminum w/ Stainless Steel Rims,China,China,NA,September 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/yweti-yoyo-ny-round-spinning-objects,YWETi MK II,$ 419.99,Round Spinning Objects -  Titanium YWET!,57.00 mm / 2.24 inches,38.00 mm / 1.5 inches,4.40 mm / 0.17 inches,65.6 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Titanium,Singapore,China,NA,September 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/rooc-yoyo-by-c3yoyodesign,ROOC,$ 84.99,C3yoyodesign -  Shinya Kido Signature YoYo.,56.47 mm / 2.22 inches,45.15 mm / 1.78 inches,4.62 mm / 0.18 inches,64.02 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,Polycarbonate w/ Stainless Steel Rims,Hong Kong,Hong Kong,NA,October 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/majesty-2020-yoyo-by-general-yo,Majesty 2020,$ 68.99,General Yo -  The Majesty is back!,55.13 mm / 2.17 inches,43.17 mm / 1.7 inches,4.62 mm / 0.18 inches,66.83 grams,Size C (.250 x .500 x .187),General Yo Hat Pads,6061 Aluminum,USA,China,NA,November 2020
